"codigo_mesa";"id_cliente";"num_pessoa_mesa";"data_hora_entrada";"data_hora_saida"
2249;29;19;"2022-10-05 12:26:50";"2022-10-08 08:26:50"
2250;78;12;"2023-09-04 01:40:26";"2023-09-05 15:40:26"
2251;75;16;"2024-05-13 21:00:26";"2024-05-17 04:00:26"
2252;39;10;"2022-10-13 06:37:22";"2022-10-15 02:37:22"
2253;41;15;"2023-04-07 23:32:17";"2023-04-10 05:32:17"
2254;67;8;"2023-06-12 04:11:48";"2023-06-13 22:11:48"
2255;16;5;"2022-10-13 14:31:02";"2022-10-15 02:31:02"
2256;51;5;"2023-07-05 17:01:35";"2023-07-08 17:01:35"
2257;6;16;"2024-01-29 06:31:43";"2024-01-29 16:31:43"
2258;65;10;"2024-04-28 18:40:32";"2024-05-01 06:40:32"
2259;45;5;"2024-01-23 18:18:46";"2024-01-27 20:18:46"
2260;20;2;"2024-02-23 10:43:03";"2024-02-27 11:43:03"
2261;11;20;"2022-09-14 14:48:08";"2022-09-16 06:48:08"
2262;86;18;"2023-09-13 11:14:42";"2023-09-17 00:14:42"
2263;87;13;"2022-07-02 02:14:05";"2022-07-04 18:14:05"
2264;1;19;"2022-10-16 16:46:28";"2022-10-18 15:46:28"
2265;45;18;"2022-09-09 02:07:12";"2022-09-11 04:07:12"
2266;51;8;"2022-09-04 03:32:10";"2022-09-05 03:32:10"
2267;10;19;"2022-10-12 11:26:12";"2022-10-12 23:26:12"
2268;51;15;"2023-09-08 02:13:58";"2023-09-09 18:13:58"
2269;27;9;"2022-09-30 23:37:36";"2022-10-02 11:37:36"
2270;4;3;"2022-11-19 14:28:59";"2022-11-20 04:28:59"
2271;47;11;"2023-02-13 00:59:46";"2023-02-15 12:59:46"
2272;24;4;"2023-03-19 23:53:43";"2023-03-20 14:53:43"
2273;16;20;"2023-03-06 04:45:13";"2023-03-09 07:45:13"
2274;99;12;"2024-03-25 19:10:08";"2024-03-28 08:10:08"
2275;77;19;"2023-07-03 04:54:34";"2023-07-06 11:54:34"
2276;59;10;"2023-02-15 22:36:16";"2023-02-17 13:36:16"
2277;3;18;"2024-03-16 04:08:38";"2024-03-16 15:08:38"
2278;40;9;"2022-06-02 12:04:29";"2022-06-03 12:04:29"
2279;26;5;"2023-07-20 07:44:15";"2023-07-21 07:44:15"
2280;50;5;"2022-06-13 11:37:43";"2022-06-15 18:37:43"
2281;51;7;"2023-10-24 04:13:27";"2023-10-27 19:13:27"
2282;63;20;"2023-10-07 14:33:45";"2023-10-11 03:33:45"
2283;60;7;"2023-12-12 12:50:33";"2023-12-15 07:50:33"
2284;76;11;"2024-02-08 05:28:54";"2024-02-09 06:28:54"
2285;100;15;"2023-02-10 06:19:44";"2023-02-13 16:19:44"
2286;73;14;"2022-08-07 14:17:29";"2022-08-11 05:17:29"
2287;6;8;"2022-10-08 02:02:02";"2022-10-09 13:02:02"
2288;50;2;"2023-01-05 08:37:42";"2023-01-07 10:37:42"
2289;14;14;"2023-09-28 18:02:57";"2023-09-30 12:02:57"
2290;97;12;"2022-06-19 23:38:12";"2022-06-21 00:38:12"
2291;74;15;"2024-02-28 10:06:39";"2024-03-01 04:06:39"
2292;99;3;"2024-04-13 13:36:52";"2024-04-16 03:36:52"
2293;90;9;"2022-11-19 01:04:54";"2022-11-21 04:04:54"
2294;31;6;"2022-10-21 14:44:45";"2022-10-24 22:44:45"
2295;11;11;"2022-10-05 00:00:20";"2022-10-06 02:00:20"
2296;21;9;"2023-11-24 08:52:51";"2023-11-27 03:52:51"
2297;41;14;"2022-09-21 00:01:17";"2022-09-23 01:01:17"
2298;46;3;"2024-03-13 09:08:27";"2024-03-16 06:08:27"
2299;76;16;"2023-09-04 02:36:40";"2023-09-06 00:36:40"
2300;90;19;"2023-02-23 20:26:20";"2023-02-27 15:26:20"
2301;47;9;"2023-03-11 00:56:08";"2023-03-11 22:56:08"
2302;36;5;"2023-03-24 14:35:25";"2023-03-27 09:35:25"
2303;86;7;"2023-12-11 00:07:25";"2023-12-13 17:07:25"
2304;2;20;"2024-03-28 10:39:03";"2024-04-01 11:39:03"
2305;83;9;"2023-04-26 22:08:23";"2023-04-30 06:08:23"
2306;99;20;"2022-10-27 22:22:38";"2022-10-29 19:22:38"
2307;63;2;"2024-04-10 15:00:40";"2024-04-11 17:00:40"
2308;23;12;"2022-11-26 19:46:48";"2022-11-29 06:46:48"
2309;29;19;"2023-12-19 16:39:56";"2023-12-21 11:39:56"
2310;13;1;"2024-02-05 02:23:37";"2024-02-09 02:23:37"
2311;39;14;"2023-07-03 14:20:21";"2023-07-06 04:20:21"
2312;79;16;"2023-08-17 17:01:58";"2023-08-18 03:01:58"
2313;99;19;"2023-08-27 09:40:39";"2023-08-31 05:40:39"
2314;30;5;"2024-02-18 14:07:24";"2024-02-19 07:07:24"
2315;63;10;"2023-09-04 20:59:20";"2023-09-06 08:59:20"
2316;60;5;"2023-12-16 10:49:38";"2023-12-18 02:49:38"
2317;39;10;"2024-05-23 08:41:37";"2024-05-27 04:41:37"
2318;71;5;"2023-11-22 21:41:54";"2023-11-23 09:41:54"
2319;72;11;"2023-03-25 13:15:50";"2023-03-26 07:15:50"
2320;44;15;"2022-08-25 11:14:14";"2022-08-28 03:14:14"
2321;19;5;"2024-04-23 05:46:27";"2024-04-26 09:46:27"
2322;43;1;"2023-07-22 21:55:29";"2023-07-25 08:55:29"
2323;80;4;"2023-02-21 03:55:04";"2023-02-24 09:55:04"
2324;63;3;"2024-05-10 23:18:14";"2024-05-12 16:18:14"
2325;17;16;"2023-02-18 08:18:31";"2023-02-20 19:18:31"
2326;43;9;"2023-12-12 01:05:39";"2023-12-13 20:05:39"
2327;57;5;"2023-03-21 04:42:51";"2023-03-24 10:42:51"
2328;30;11;"2023-08-02 06:00:29";"2023-08-05 20:00:29"
2329;64;13;"2023-08-11 18:46:44";"2023-08-12 13:46:44"
2330;15;14;"2023-01-13 13:05:45";"2023-01-14 10:05:45"
2331;37;11;"2024-04-17 15:09:25";"2024-04-21 11:09:25"
2332;4;17;"2022-07-15 22:23:49";"2022-07-18 17:23:49"
2333;61;7;"2023-01-17 09:35:24";"2023-01-19 22:35:24"
2334;85;14;"2024-05-25 11:18:47";"2024-05-26 06:18:47"
2335;31;19;"2023-03-31 05:37:06";"2023-04-01 00:37:06"
2336;5;10;"2023-07-18 11:47:37";"2023-07-21 05:47:37"
2337;65;18;"2022-08-24 20:55:29";"2022-08-26 00:55:29"
2338;67;9;"2023-12-11 21:21:37";"2023-12-14 12:21:37"
2339;7;14;"2024-01-25 16:43:42";"2024-01-27 14:43:42"
2340;20;13;"2022-09-30 08:54:19";"2022-10-02 07:54:19"
2341;82;12;"2022-12-02 22:39:51";"2022-12-04 01:39:51"
2342;7;6;"2023-09-23 01:05:10";"2023-09-25 22:05:10"
2343;88;2;"2022-08-03 12:22:52";"2022-08-03 23:22:52"
2344;13;12;"2022-10-27 05:54:09";"2022-10-28 08:54:09"
2345;62;18;"2023-12-19 06:19:39";"2023-12-22 16:19:39"
2346;34;12;"2022-08-26 12:04:51";"2022-08-30 05:04:51"
2347;1;16;"2023-12-06 11:00:20";"2023-12-08 15:00:20"
2348;66;5;"2023-02-20 08:48:22";"2023-02-21 14:48:22"
2349;33;18;"2022-10-19 17:03:34";"2022-10-22 19:03:34"
2350;53;16;"2023-08-10 04:42:12";"2023-08-13 12:42:12"
2351;21;19;"2024-01-09 07:20:46";"2024-01-10 02:20:46"
2352;53;18;"2024-03-29 10:54:39";"2024-04-01 04:54:39"
2353;79;9;"2023-12-27 22:50:45";"2023-12-29 06:50:45"
2354;63;8;"2024-01-16 19:45:58";"2024-01-18 23:45:58"
2355;44;7;"2022-08-14 09:05:04";"2022-08-17 11:05:04"
2356;3;4;"2023-08-26 23:11:01";"2023-08-30 20:11:01"
2357;58;4;"2022-11-29 19:51:43";"2022-12-02 09:51:43"
2358;1;10;"2023-02-28 14:09:27";"2023-03-01 07:09:27"
2359;24;4;"2022-10-14 02:19:47";"2022-10-17 06:19:47"
2360;20;19;"2023-08-09 19:46:29";"2023-08-11 07:46:29"
2361;24;7;"2023-01-21 12:08:23";"2023-01-21 23:08:23"
2362;78;17;"2022-09-24 18:48:38";"2022-09-28 15:48:38"
2363;62;3;"2022-07-02 06:32:03";"2022-07-06 08:32:03"
2364;26;8;"2022-08-26 07:22:52";"2022-08-29 12:22:52"
2365;27;19;"2023-01-14 01:43:01";"2023-01-16 09:43:01"
2366;17;13;"2024-05-11 18:02:58";"2024-05-13 20:02:58"
2367;9;5;"2023-03-30 15:51:28";"2023-03-31 09:51:28"
2368;21;9;"2023-01-13 14:26:01";"2023-01-14 00:26:01"
2369;86;2;"2023-04-14 04:45:07";"2023-04-18 02:45:07"
2370;81;9;"2024-03-29 12:08:35";"2024-03-30 08:08:35"
2371;27;20;"2023-01-02 11:55:42";"2023-01-05 01:55:42"
2372;11;4;"2024-02-05 23:20:09";"2024-02-06 12:20:09"
2373;15;5;"2023-02-18 06:14:53";"2023-02-20 05:14:53"
2374;75;8;"2023-09-23 12:13:40";"2023-09-27 09:13:40"
2375;42;1;"2023-04-29 12:51:57";"2023-05-02 08:51:57"
2376;55;11;"2023-05-20 16:29:53";"2023-05-24 14:29:53"
2377;12;16;"2022-10-22 16:17:42";"2022-10-25 13:17:42"
2378;81;12;"2024-04-30 08:05:19";"2024-05-02 19:05:19"
2379;43;12;"2023-07-15 00:27:45";"2023-07-17 03:27:45"
2380;8;17;"2022-11-11 10:25:40";"2022-11-13 00:25:40"
2381;74;15;"2022-08-29 13:34:59";"2022-08-31 19:34:59"
2382;58;18;"2023-04-15 18:36:55";"2023-04-19 16:36:55"
2383;69;3;"2022-08-02 19:09:16";"2022-08-04 07:09:16"
2384;99;18;"2024-03-03 16:31:12";"2024-03-07 13:31:12"
2385;29;8;"2023-09-21 02:12:04";"2023-09-24 16:12:04"
2386;61;15;"2024-01-11 02:01:20";"2024-01-14 21:01:20"
2387;57;13;"2022-09-08 04:33:58";"2022-09-10 07:33:58"
2388;94;12;"2022-08-28 17:41:56";"2022-09-01 05:41:56"
2389;9;18;"2023-12-05 20:51:00";"2023-12-09 15:51:00"
2390;57;19;"2024-04-27 15:50:11";"2024-04-28 04:50:11"
2391;61;4;"2024-02-27 13:12:55";"2024-02-29 15:12:55"
2392;17;9;"2023-08-15 22:56:42";"2023-08-16 08:56:42"
2393;25;7;"2022-09-30 08:29:35";"2022-10-01 04:29:35"
2394;13;7;"2022-10-16 22:19:41";"2022-10-17 12:19:41"
2395;69;20;"2023-12-30 18:37:13";"2024-01-03 06:37:13"
2396;90;5;"2023-06-01 22:44:06";"2023-06-04 17:44:06"
2397;70;7;"2022-09-19 12:56:33";"2022-09-21 17:56:33"
2398;26;6;"2023-09-22 20:04:56";"2023-09-24 21:04:56"
2399;67;16;"2022-09-22 23:45:20";"2022-09-25 05:45:20"
2400;91;19;"2022-10-12 01:01:44";"2022-10-13 12:01:44"
2401;52;15;"2022-12-08 01:30:53";"2022-12-09 06:30:53"
2402;5;19;"2023-06-30 16:14:11";"2023-07-02 17:14:11"
2403;86;1;"2023-02-12 13:23:58";"2023-02-15 16:23:58"
2404;67;15;"2023-05-26 19:38:03";"2023-05-28 17:38:03"
2405;76;6;"2023-01-12 02:04:54";"2023-01-14 18:04:54"
2406;62;10;"2023-06-10 08:14:57";"2023-06-10 18:14:57"
2407;85;13;"2022-12-20 22:26:21";"2022-12-23 13:26:21"
2408;15;5;"2022-09-28 23:14:57";"2022-09-29 23:14:57"
2409;50;20;"2023-09-08 00:08:07";"2023-09-10 10:08:07"
2410;49;18;"2023-02-22 10:45:20";"2023-02-25 22:45:20"
2411;83;11;"2024-05-07 11:49:36";"2024-05-07 21:49:36"
2412;82;14;"2024-01-06 16:40:22";"2024-01-10 00:40:22"
2413;84;12;"2024-02-29 08:00:42";"2024-03-02 12:00:42"
2414;77;3;"2023-06-06 20:25:08";"2023-06-09 10:25:08"
2415;29;18;"2023-07-29 02:31:02";"2023-08-01 11:31:02"
2416;34;15;"2023-06-12 11:49:55";"2023-06-14 01:49:55"
2417;77;7;"2023-03-21 09:43:57";"2023-03-23 12:43:57"
2418;98;17;"2022-06-06 02:51:44";"2022-06-07 22:51:44"
2419;47;18;"2023-03-09 23:25:47";"2023-03-13 01:25:47"
2420;54;7;"2022-08-22 22:25:39";"2022-08-24 02:25:39"
2421;99;20;"2023-11-08 08:15:44";"2023-11-12 09:15:44"
2422;30;13;"2023-12-27 15:06:55";"2023-12-30 17:06:55"
2423;26;18;"2024-03-15 14:54:55";"2024-03-19 04:54:55"
2424;94;20;"2023-02-18 07:31:18";"2023-02-22 05:31:18"
2425;100;18;"2023-07-05 06:22:37";"2023-07-06 18:22:37"
2426;85;9;"2024-04-03 21:36:19";"2024-04-05 20:36:19"
2427;86;18;"2024-03-20 06:40:40";"2024-03-22 04:40:40"
2428;56;4;"2024-05-27 22:56:23";"2024-05-29 22:56:23"
2429;53;14;"2024-04-02 02:33:09";"2024-04-02 22:33:09"
2430;26;7;"2024-04-26 05:46:36";"2024-04-30 00:46:36"
2431;95;1;"2023-05-11 07:12:28";"2023-05-11 19:12:28"
2432;15;7;"2023-08-26 12:27:02";"2023-08-29 05:27:02"
2433;70;14;"2023-01-22 07:54:12";"2023-01-26 08:54:12"
2434;31;10;"2023-02-03 14:42:18";"2023-02-05 17:42:18"
2435;68;3;"2024-04-08 13:26:07";"2024-04-12 08:26:07"
2436;99;18;"2023-06-30 04:10:20";"2023-07-03 20:10:20"
2437;44;2;"2023-04-19 22:59:30";"2023-04-23 07:59:30"
2438;1;20;"2023-10-05 19:00:47";"2023-10-08 18:00:47"
2439;50;17;"2023-06-20 21:12:17";"2023-06-22 12:12:17"
2440;56;7;"2022-09-23 04:20:57";"2022-09-26 00:20:57"
2441;6;9;"2023-03-18 18:52:24";"2023-03-19 11:52:24"
2442;98;19;"2022-12-29 03:55:01";"2022-12-31 10:55:01"
2443;57;7;"2023-07-11 02:39:16";"2023-07-12 15:39:16"
2444;18;10;"2023-08-27 23:06:35";"2023-08-29 23:06:35"
2445;78;16;"2022-11-23 04:32:28";"2022-11-24 21:32:28"
2446;37;6;"2022-06-24 17:36:52";"2022-06-27 14:36:52"
2447;94;12;"2024-02-02 16:23:52";"2024-02-05 13:23:52"
2448;58;14;"2023-10-09 04:18:21";"2023-10-12 11:18:21"
2449;99;13;"2023-01-26 14:11:22";"2023-01-29 07:11:22"
2450;48;5;"2023-09-25 18:19:48";"2023-09-28 20:19:48"
2451;57;7;"2024-01-22 06:35:03";"2024-01-23 08:35:03"
2452;95;16;"2022-12-24 18:09:55";"2022-12-26 11:09:55"
2453;9;19;"2024-04-19 22:03:03";"2024-04-22 02:03:03"
2454;16;11;"2024-04-07 14:11:26";"2024-04-09 19:11:26"
2455;75;15;"2023-01-04 04:05:32";"2023-01-05 07:05:32"
2456;43;4;"2023-04-21 11:24:21";"2023-04-24 02:24:21"
2457;61;2;"2023-10-22 11:52:01";"2023-10-24 06:52:01"
2458;24;9;"2023-04-29 00:31:29";"2023-05-01 18:31:29"
2459;29;10;"2022-12-20 04:00:41";"2022-12-21 00:00:41"
2460;42;18;"2022-12-06 15:38:24";"2022-12-08 10:38:24"
2461;87;18;"2023-03-06 15:58:51";"2023-03-09 15:58:51"
2462;41;19;"2022-11-11 11:31:34";"2022-11-13 04:31:34"
2463;69;4;"2023-11-14 05:08:49";"2023-11-17 14:08:49"
2464;82;2;"2023-06-17 21:08:32";"2023-06-21 01:08:32"
2465;75;18;"2023-02-16 01:47:43";"2023-02-17 22:47:43"
2466;59;6;"2022-08-06 20:00:07";"2022-08-07 15:00:07"
2467;66;14;"2023-06-05 01:00:05";"2023-06-06 16:00:05"
2468;91;19;"2023-11-28 05:54:04";"2023-11-28 15:54:04"
2469;42;18;"2024-01-09 04:53:27";"2024-01-13 06:53:27"
2470;1;5;"2024-01-13 23:41:20";"2024-01-16 05:41:20"
2471;45;14;"2023-02-03 01:04:45";"2023-02-04 16:04:45"
2472;3;20;"2022-12-18 22:36:11";"2022-12-20 13:36:11"
2473;82;2;"2023-12-26 05:26:32";"2023-12-30 01:26:32"
2474;92;17;"2023-05-23 04:52:18";"2023-05-25 23:52:18"
2475;10;7;"2023-08-25 16:18:40";"2023-08-27 01:18:40"
2476;7;20;"2024-04-13 17:26:23";"2024-04-14 16:26:23"
2477;92;16;"2022-08-07 12:35:57";"2022-08-09 04:35:57"
2478;97;16;"2023-12-05 05:21:00";"2023-12-07 16:21:00"
2479;61;1;"2023-04-16 08:59:55";"2023-04-18 14:59:55"
2480;68;17;"2022-11-24 10:57:57";"2022-11-28 00:57:57"
2481;99;5;"2024-04-30 23:08:42";"2024-05-01 21:08:42"
2482;57;6;"2022-07-19 18:28:38";"2022-07-21 01:28:38"
2483;60;13;"2022-11-28 13:51:24";"2022-11-29 07:51:24"
2484;87;5;"2024-04-06 02:10:14";"2024-04-08 12:10:14"
2485;98;13;"2022-07-01 20:38:23";"2022-07-02 21:38:23"
2486;40;17;"2024-01-06 02:20:30";"2024-01-09 02:20:30"
2487;39;14;"2024-04-22 08:08:35";"2024-04-23 02:08:35"
2488;98;10;"2024-03-07 17:53:03";"2024-03-11 14:53:03"
2489;34;11;"2023-02-21 23:10:37";"2023-02-25 15:10:37"
2490;1;19;"2024-04-25 06:04:53";"2024-04-27 13:04:53"
2491;53;14;"2023-04-06 04:56:16";"2023-04-08 13:56:16"
2492;64;13;"2022-06-05 06:04:58";"2022-06-08 09:04:58"
2493;25;10;"2024-05-14 03:33:55";"2024-05-17 09:33:55"
2494;21;16;"2023-06-12 06:02:14";"2023-06-13 05:02:14"
2495;2;5;"2023-03-04 16:07:53";"2023-03-05 16:07:53"
2496;8;4;"2023-11-20 00:58:42";"2023-11-22 06:58:42"
2497;47;7;"2023-08-23 18:33:30";"2023-08-25 21:33:30"
2498;88;12;"2022-12-12 19:18:31";"2022-12-15 22:18:31"
2499;16;1;"2022-10-13 02:22:03";"2022-10-13 23:22:03"
2500;24;5;"2022-12-18 09:09:15";"2022-12-22 00:09:15"
2501;2;15;"2022-12-13 02:46:40";"2022-12-14 04:46:40"
2502;53;6;"2022-11-11 00:58:20";"2022-11-14 04:58:20"
2503;78;18;"2024-01-18 06:59:48";"2024-01-20 03:59:48"
2504;93;6;"2023-06-22 17:29:09";"2023-06-23 19:29:09"
2505;43;4;"2023-04-27 22:17:13";"2023-04-30 15:17:13"
2506;66;15;"2024-03-21 21:30:30";"2024-03-22 07:30:30"
2507;27;2;"2022-09-15 16:52:33";"2022-09-19 02:52:33"
2508;71;18;"2022-07-20 10:07:47";"2022-07-20 23:07:47"
2509;38;15;"2022-12-19 18:02:01";"2022-12-22 04:02:01"
2510;38;16;"2024-03-16 12:37:14";"2024-03-17 19:37:14"
2511;58;14;"2022-09-23 05:26:26";"2022-09-24 12:26:26"
2512;76;3;"2023-10-20 01:45:24";"2023-10-20 21:45:24"
2513;7;6;"2023-09-01 11:45:16";"2023-09-05 00:45:16"
2514;95;12;"2023-01-12 21:30:32";"2023-01-14 00:30:32"
2515;40;9;"2023-03-28 09:43:39";"2023-04-01 13:43:39"
2516;35;8;"2022-08-30 07:02:58";"2022-08-31 13:02:58"
2517;55;19;"2023-11-26 08:56:23";"2023-11-28 21:56:23"
2518;41;13;"2024-05-06 15:00:26";"2024-05-10 18:00:26"
2519;28;10;"2023-10-04 21:47:46";"2023-10-06 00:47:46"
2520;37;14;"2022-11-20 14:09:09";"2022-11-24 04:09:09"
2521;72;20;"2024-05-27 05:48:02";"2024-05-30 06:48:02"
2522;57;4;"2022-09-15 06:15:08";"2022-09-16 06:15:08"
2523;52;1;"2023-06-02 16:44:19";"2023-06-04 15:44:19"
2524;28;18;"2023-07-06 00:24:20";"2023-07-08 06:24:20"
2525;43;14;"2022-07-16 04:32:44";"2022-07-18 22:32:44"
2526;48;11;"2024-04-09 13:03:15";"2024-04-13 13:03:15"
2527;96;12;"2023-01-22 09:52:49";"2023-01-24 07:52:49"
2528;35;10;"2023-01-26 05:15:08";"2023-01-30 05:15:08"
2529;43;18;"2024-03-08 08:02:18";"2024-03-09 07:02:18"
2530;30;12;"2024-03-10 08:28:00";"2024-03-13 10:28:00"
2531;36;17;"2022-10-27 22:04:18";"2022-10-28 12:04:18"
2532;26;15;"2022-10-09 03:04:40";"2022-10-12 11:04:40"
2533;51;17;"2024-04-17 23:02:26";"2024-04-20 07:02:26"
2534;15;5;"2022-09-30 02:37:00";"2022-10-01 16:37:00"
2535;59;9;"2023-04-28 02:54:40";"2023-05-01 09:54:40"
2536;46;17;"2023-02-10 04:40:04";"2023-02-12 09:40:04"
2537;19;6;"2023-06-01 11:45:55";"2023-06-05 08:45:55"
2538;79;17;"2022-10-20 00:38:29";"2022-10-23 05:38:29"
2539;62;5;"2023-05-17 07:09:47";"2023-05-18 13:09:47"
2540;40;2;"2024-03-17 20:31:20";"2024-03-19 01:31:20"
2541;25;16;"2022-11-13 18:01:32";"2022-11-16 06:01:32"
2542;48;2;"2023-02-19 10:23:51";"2023-02-22 12:23:51"
2543;39;15;"2024-03-02 01:36:01";"2024-03-06 02:36:01"
2544;73;10;"2024-03-22 09:14:21";"2024-03-25 23:14:21"
2545;6;12;"2023-08-31 03:47:54";"2023-09-02 20:47:54"
2546;32;12;"2023-11-26 00:28:28";"2023-11-28 21:28:28"
2547;60;18;"2022-10-28 20:26:28";"2022-10-31 03:26:28"
2548;15;10;"2023-03-25 11:14:14";"2023-03-29 10:14:14"
2549;94;5;"2022-08-11 05:36:38";"2022-08-15 07:36:38"
2550;23;20;"2022-06-12 11:35:39";"2022-06-16 15:35:39"
2551;2;6;"2023-03-25 04:52:25";"2023-03-27 07:52:25"
2552;11;6;"2023-04-21 16:47:24";"2023-04-22 19:47:24"
2553;33;16;"2023-06-22 03:05:49";"2023-06-24 19:05:49"
2554;15;7;"2024-04-16 08:32:24";"2024-04-17 18:32:24"
2555;82;20;"2023-06-10 11:44:00";"2023-06-12 03:44:00"
2556;81;8;"2023-07-20 17:04:00";"2023-07-22 00:04:00"
2557;75;17;"2023-08-19 00:44:39";"2023-08-20 01:44:39"
2558;47;12;"2024-01-31 22:57:55";"2024-02-01 10:57:55"
2559;44;17;"2024-03-22 09:31:06";"2024-03-23 05:31:06"
2560;15;5;"2023-04-08 03:11:36";"2023-04-09 00:11:36"
2561;18;18;"2024-03-16 09:06:42";"2024-03-17 09:06:42"
2562;9;14;"2024-05-22 03:21:33";"2024-05-23 03:21:33"
2563;70;12;"2024-02-21 10:06:17";"2024-02-25 05:06:17"
2564;72;1;"2022-07-01 09:49:34";"2022-07-03 12:49:34"
2565;38;2;"2023-03-16 21:50:49";"2023-03-18 06:50:49"
2566;20;17;"2024-04-28 03:56:36";"2024-04-29 05:56:36"
2567;62;4;"2023-03-12 02:24:06";"2023-03-14 04:24:06"
2568;21;13;"2022-11-24 08:19:32";"2022-11-26 02:19:32"
2569;98;14;"2023-02-18 02:07:07";"2023-02-19 20:07:07"
2570;31;16;"2023-11-09 17:54:30";"2023-11-13 08:54:30"
2571;47;11;"2023-10-04 17:44:09";"2023-10-06 13:44:09"
2572;47;20;"2022-08-24 19:57:06";"2022-08-25 19:57:06"
2573;69;10;"2022-09-07 04:55:17";"2022-09-08 01:55:17"
2574;91;11;"2023-01-19 22:07:16";"2023-01-22 04:07:16"
2575;43;15;"2023-01-06 07:50:50";"2023-01-08 12:50:50"
2576;7;2;"2023-11-23 02:55:17";"2023-11-27 02:55:17"
2577;83;19;"2022-08-15 06:50:56";"2022-08-17 23:50:56"
2578;65;4;"2023-07-03 08:44:12";"2023-07-06 12:44:12"
2579;37;19;"2023-11-07 10:54:22";"2023-11-09 23:54:22"
2580;83;17;"2023-01-08 06:55:34";"2023-01-12 10:55:34"
2581;28;12;"2023-12-13 02:57:28";"2023-12-14 22:57:28"
2582;81;20;"2023-07-17 14:07:03";"2023-07-18 07:07:03"
2583;10;16;"2023-08-11 16:41:29";"2023-08-13 21:41:29"
2584;86;19;"2023-05-21 16:34:46";"2023-05-24 21:34:46"
2585;25;18;"2024-02-26 19:22:56";"2024-02-29 04:22:56"
2586;87;4;"2023-07-22 01:11:31";"2023-07-23 03:11:31"
2587;23;12;"2024-03-09 22:43:43";"2024-03-11 18:43:43"
2588;40;5;"2023-01-27 04:06:05";"2023-01-29 08:06:05"
2589;45;20;"2022-07-25 14:53:59";"2022-07-26 15:53:59"
2590;74;15;"2024-04-21 07:22:29";"2024-04-22 01:22:29"
2591;11;15;"2023-05-09 08:49:31";"2023-05-10 16:49:31"
2592;4;15;"2024-02-07 13:11:30";"2024-02-10 15:11:30"
2593;22;4;"2022-08-02 02:34:49";"2022-08-04 11:34:49"
2594;64;20;"2022-09-09 20:23:35";"2022-09-11 21:23:35"
2595;55;4;"2024-03-09 07:14:14";"2024-03-11 02:14:14"
2596;29;13;"2022-11-21 01:53:18";"2022-11-23 08:53:18"
2597;29;7;"2023-10-28 10:42:46";"2023-11-01 02:42:46"
2598;100;16;"2023-08-16 15:48:18";"2023-08-17 14:48:18"
2599;87;16;"2022-10-12 23:55:12";"2022-10-15 16:55:12"
2600;39;11;"2023-05-30 04:16:56";"2023-05-30 21:16:56"
2601;68;16;"2022-10-17 12:22:31";"2022-10-18 09:22:31"
2602;99;9;"2023-07-15 15:50:27";"2023-07-17 16:50:27"
2603;82;18;"2024-03-02 09:27:06";"2024-03-04 02:27:06"
2604;4;19;"2024-04-19 12:54:27";"2024-04-22 05:54:27"
2605;41;19;"2023-05-07 05:27:49";"2023-05-10 03:27:49"
2606;46;15;"2023-09-28 14:13:23";"2023-09-30 17:13:23"
2607;67;4;"2024-01-08 23:53:37";"2024-01-11 23:53:37"
2608;26;20;"2023-09-07 03:41:01";"2023-09-09 00:41:01"
2609;38;11;"2022-12-07 14:54:29";"2022-12-10 03:54:29"
2610;84;7;"2023-10-25 05:12:16";"2023-10-27 08:12:16"
2611;96;10;"2023-09-28 23:16:43";"2023-10-01 20:16:43"
2612;79;11;"2023-05-29 19:56:10";"2023-06-02 13:56:10"
2613;45;5;"2023-10-10 19:11:56";"2023-10-14 02:11:56"
2614;71;4;"2024-01-31 07:05:59";"2024-02-03 22:05:59"
2615;11;18;"2023-08-14 09:46:16";"2023-08-14 19:46:16"
2616;67;4;"2023-02-08 10:34:56";"2023-02-10 17:34:56"
2617;37;6;"2023-01-06 08:43:37";"2023-01-09 14:43:37"
2618;5;20;"2022-07-27 07:17:53";"2022-07-29 21:17:53"
2619;96;9;"2022-10-10 16:25:47";"2022-10-14 06:25:47"
2620;75;11;"2022-06-24 09:41:49";"2022-06-25 18:41:49"
2621;25;10;"2022-12-28 17:22:28";"2023-01-01 14:22:28"
2622;29;17;"2023-11-21 20:51:30";"2023-11-22 22:51:30"
2623;66;14;"2023-06-15 20:31:47";"2023-06-18 07:31:47"
2624;51;4;"2023-04-22 23:03:42";"2023-04-24 12:03:42"
2625;40;20;"2022-12-05 16:57:38";"2022-12-08 04:57:38"
2626;72;8;"2023-03-14 09:37:22";"2023-03-14 19:37:22"
2627;9;1;"2023-01-24 17:27:56";"2023-01-25 03:27:56"
2628;13;13;"2024-03-03 22:28:56";"2024-03-05 08:28:56"
2629;44;7;"2023-10-18 17:40:48";"2023-10-19 20:40:48"
2630;85;13;"2023-06-26 10:43:49";"2023-06-29 09:43:49"
2631;21;13;"2022-10-18 16:29:29";"2022-10-20 02:29:29"
2632;53;5;"2022-09-23 19:48:44";"2022-09-24 07:48:44"
2633;13;20;"2022-11-16 11:04:57";"2022-11-18 12:04:57"
2634;67;9;"2023-04-23 13:09:44";"2023-04-26 21:09:44"
2635;88;16;"2024-01-25 12:11:27";"2024-01-29 05:11:27"
