"codigo_mesa";"codigo_prato";"quantidade_pedido";"codigo_situacao_pedido"
1006;698;"1";2
2528;534;"6";3
410;233;"5";3
8719;48;"1";3
2111;331;"4";3
9568;411;"3";3
6773;111;"2";3
6832;908;"5";2
793;532;"1";2
8550;65;"4";3
9257;187;"6";2
9220;786;"5";3
3862;137;"4";2
105;559;"5";2
1333;558;"4";2
2079;379;"1";3
3910;751;"1";2
6174;992;"4";3
6270;692;"6";2
565;471;"6";3
907;904;"6";3
8781;103;"4";2
2292;839;"5";3
5438;692;"4";3
3159;664;"3";2
5623;95;"2";3
8218;924;"2";3
3545;553;"4";2
5771;904;"3";3
9661;758;"4";2
1194;101;"4";2
6972;44;"2";2
9520;762;"2";2
1652;558;"3";3
9743;42;"2";3
8549;246;"5";2
9873;509;"3";3
3387;595;"4";3
2769;280;"1";2
5078;901;"5";2
6593;535;"6";3
4325;969;"3";3
4351;623;"3";2
1581;550;"1";2
8608;768;"6";3
8349;927;"5";2
3983;970;"3";3
4651;246;"4";2
2007;831;"6";2
5177;442;"3";3
6224;385;"3";2
8865;107;"6";3
8002;971;"2";3
1585;231;"5";3
7040;955;"1";3
4551;327;"6";2
100;159;"1";2
8118;399;"1";3
9418;564;"1";3
9864;12;"3";3
6887;718;"4";2
8793;531;"2";3
8207;821;"2";2
6486;126;"1";2
3968;501;"6";3
2828;218;"1";3
8769;235;"3";3
2336;246;"3";3
9209;598;"2";2
2011;962;"4";3
7259;434;"4";3
5561;215;"4";3
2565;384;"6";2
759;281;"2";2
8637;230;"1";2
9198;566;"2";2
5979;481;"1";3
5171;796;"5";2
8348;33;"5";2
3139;482;"6";2
1944;146;"4";3
5959;674;"5";3
6843;197;"2";3
8866;181;"2";2
4344;218;"5";2
5053;860;"2";3
3079;899;"6";2
5111;999;"6";3
917;280;"4";3
7107;46;"5";3
5367;687;"3";3
5496;114;"3";2
7036;889;"2";3
1450;180;"5";2
3176;682;"2";2
4190;541;"6";3
9607;264;"2";2
5485;784;"1";2
3662;612;"3";2
1225;642;"1";3
266;888;"3";2
373;649;"6";2
1701;624;"3";2
609;112;"2";3
8163;44;"2";2
6675;328;"6";2
2026;696;"2";2
9457;695;"2";3
1868;750;"6";3
7827;22;"6";3
9224;780;"4";3
4249;231;"6";3
7963;205;"3";3
6892;495;"6";3
3703;345;"1";2
7153;252;"1";2
8462;136;"4";2
3414;630;"2";3
6264;696;"3";3
3448;229;"6";2
5130;438;"3";2
4832;953;"2";3
5819;412;"3";2
9527;651;"2";2
9075;525;"6";3
4863;241;"3";2
4979;535;"4";2
7097;853;"3";3
6964;167;"6";2
1982;860;"2";3
4494;731;"4";2
4478;359;"3";2
3199;356;"5";2
5257;156;"1";2
5715;81;"6";2
3402;709;"4";2
8377;882;"6";3
9043;101;"6";2
6950;449;"2";2
8941;291;"5";3
5252;821;"5";2
6624;344;"1";2
858;874;"1";3
842;611;"6";2
8736;349;"4";3
4140;110;"5";3
65;315;"2";2
2804;921;"1";3
9404;897;"2";3
2108;421;"4";3
8213;601;"2";2
7774;157;"6";2
7746;903;"4";2
9345;951;"6";3
5351;469;"4";2
7260;146;"5";2
9718;14;"1";3
1067;103;"4";2
4984;529;"1";3
8944;371;"5";3
8959;58;"5";2
482;222;"3";3
5717;559;"6";3
8637;595;"4";2
461;424;"6";3
4005;956;"3";2
9614;72;"2";2
4411;760;"4";2
2195;210;"5";3
4837;777;"5";3
1151;179;"1";3
475;964;"1";3
2765;892;"2";2
5392;833;"4";3
8584;383;"6";2
2775;152;"1";3
2153;42;"4";2
3173;450;"3";3
7892;470;"6";3
856;657;"1";2
755;352;"2";2
1193;539;"3";2
7772;572;"1";2
1907;141;"3";2
3571;482;"3";2
5843;626;"3";2
1404;464;"6";2
9554;966;"2";3
5630;788;"3";2
9313;381;"6";3
8610;474;"6";2
1374;360;"5";2
4553;157;"1";2
1906;38;"2";3
1351;747;"3";3
3764;365;"3";3
670;817;"4";2
2001;743;"4";2
5064;280;"3";3
8445;808;"2";3
3054;174;"4";3
3504;884;"5";2
3215;599;"3";3
6641;761;"2";3
1567;505;"6";2
580;364;"2";2
1323;629;"4";3
5925;335;"2";2
3021;460;"1";2
5913;736;"2";3
7441;836;"6";3
1195;383;"6";2
9476;323;"2";3
5372;459;"4";2
9469;205;"5";2
7991;697;"2";3
1717;339;"6";3
4947;476;"5";2
7903;531;"2";3
6567;498;"6";3
2196;807;"1";2
4558;589;"6";3
7281;835;"2";2
9187;876;"2";2
426;972;"4";2
4017;334;"2";2
4284;521;"1";2
7711;291;"3";2
1947;671;"4";3
864;705;"6";3
9133;105;"4";2
5032;545;"2";3
1803;452;"6";3
3971;1000;"2";3
373;443;"3";2
4751;879;"2";2
8076;248;"3";2
104;521;"3";3
424;592;"2";2
5935;778;"5";2
9787;682;"6";3
2949;371;"3";3
6773;838;"2";2
3634;911;"2";3
4455;729;"5";2
6636;457;"4";3
9053;742;"1";3
984;746;"3";2
6529;356;"5";3
9412;759;"4";2
876;85;"1";3
7733;703;"5";2
307;576;"2";3
3864;280;"5";2
1288;910;"2";2
8415;600;"6";3
3824;445;"5";2
8875;819;"1";2
7565;184;"1";2
1610;740;"4";2
8566;135;"4";2
1264;728;"2";2
9225;679;"2";3
8000;947;"2";3
6999;510;"1";2
1731;404;"3";2
6939;201;"2";2
5746;886;"3";2
6630;502;"3";2
9878;890;"2";2
5427;316;"2";2
5820;166;"4";2
8471;259;"4";3
6434;865;"4";3
2220;433;"2";2
6606;388;"4";3
5858;571;"6";3
7714;836;"5";2
3719;923;"3";2
2039;268;"3";3
7748;931;"3";3
4411;319;"3";3
6732;698;"4";2
6096;689;"1";3
4414;611;"5";2
2922;993;"4";2
1545;470;"5";2
198;319;"2";3
8322;46;"6";3
8908;222;"1";2
3323;888;"2";2
9323;430;"6";3
5712;440;"1";2
3096;461;"6";3
4234;115;"5";2
6608;488;"6";3
9686;75;"1";3
369;808;"3";3
3667;909;"4";3
9571;787;"4";3
4948;6;"2";3
5670;270;"4";2
473;378;"5";3
241;613;"4";2
3413;364;"4";2
9196;410;"3";3
231;600;"2";3
9623;17;"1";2
754;545;"3";2
6270;669;"2";3
8341;82;"3";2
5899;976;"6";2
4796;951;"3";3
1022;614;"2";2
2449;502;"2";3
8737;212;"1";3
5972;693;"3";2
9656;327;"1";2
7077;996;"4";2
6170;342;"4";2
8497;897;"1";2
6876;694;"2";3
2823;589;"5";2
5285;568;"4";2
7641;535;"4";3
5844;155;"1";3
8824;424;"2";2
3264;818;"4";2
8032;660;"6";2
2583;832;"2";3
23;578;"5";3
6346;229;"4";3
3103;835;"1";3
5218;438;"5";2
2357;596;"5";2
6852;397;"1";3
756;104;"4";2
5979;23;"1";2
2980;610;"1";3
315;451;"5";3
3133;414;"2";2
3810;274;"1";2
7889;583;"4";2
9495;767;"4";3
1965;980;"1";3
2369;806;"3";3
4907;162;"4";2
3245;999;"1";2
8208;419;"1";2
8903;959;"3";3
3933;787;"5";3
669;528;"6";3
8994;344;"1";2
1718;867;"1";2
4123;588;"3";3
3795;347;"2";3
9373;993;"2";3
1583;250;"4";3
4147;737;"5";3
52;398;"1";2
3525;615;"3";3
9386;473;"2";2
7504;340;"1";2
5173;404;"1";3
9608;157;"1";3
3437;694;"5";3
8004;175;"4";2
8538;196;"4";3
4702;575;"6";3
2498;889;"2";3
896;895;"5";3
8006;856;"3";3
15;254;"2";2
8332;740;"6";2
754;357;"2";3
8599;40;"3";3
7818;703;"1";2
2874;861;"6";3
3339;458;"2";3
5022;141;"6";2
4317;646;"4";3
5617;116;"1";2
6881;186;"5";3
8752;261;"6";2
7006;370;"5";2
9902;68;"2";3
9611;888;"6";2
2304;370;"4";3
6186;392;"2";3
8713;145;"4";3
1513;36;"1";3
2997;397;"4";2
7289;155;"2";2
3771;497;"6";2
1844;401;"3";3
7519;68;"2";2
4078;231;"1";3
4418;818;"3";2
1742;889;"3";3
2264;507;"2";3
6279;248;"2";3
6678;552;"1";3
8672;999;"6";2
3723;744;"3";2
5150;32;"6";2
6098;372;"6";3
9935;548;"4";2
819;852;"5";3
5121;175;"2";2
2355;917;"5";3
6787;344;"4";3
7539;135;"3";3
8079;455;"1";3
4737;775;"1";2
8345;96;"6";2
9210;164;"3";3
8016;249;"5";2
1175;883;"3";2
3797;125;"2";2
3557;289;"5";2
2087;465;"6";3
9309;727;"6";2
3484;320;"6";2
4695;501;"2";3
1012;723;"6";3
61;763;"3";3
2848;582;"4";2
654;150;"3";2
3592;202;"6";2
7491;980;"6";3
8216;1000;"4";3
5639;325;"5";2
3629;48;"5";2
1641;434;"1";2
7802;847;"4";2
7288;934;"6";2
2046;954;"1";3
3695;75;"1";3
5654;85;"5";3
6488;222;"6";2
9868;861;"1";2
1524;430;"6";2
2952;908;"2";2
575;403;"1";3
6340;964;"4";3
5007;674;"6";3
3108;633;"4";2
1371;744;"6";3
9492;409;"1";3
9431;158;"3";2
5757;531;"5";3
9064;452;"6";3
9336;509;"6";2
3567;525;"6";2
6123;746;"3";2
6543;683;"6";2
2183;429;"1";2
7242;848;"3";3
7231;225;"3";3
4030;837;"3";2
449;768;"1";3
5331;465;"4";3
2285;880;"4";2
163;167;"1";3
2676;662;"1";3
6494;863;"2";3
5729;351;"2";3
1269;202;"3";3
9982;477;"2";3
9170;76;"6";2
8089;256;"6";2
7684;678;"6";2
9274;912;"1";3
9186;307;"4";3
5037;33;"3";2
2313;958;"2";2
160;293;"1";3
7422;714;"4";2
3349;707;"3";2
3521;960;"2";2
1229;971;"1";3
3802;607;"5";2
2708;864;"3";3
2987;44;"4";3
1219;796;"6";3
5014;590;"5";2
3464;423;"3";2
9854;543;"6";2
4829;386;"6";3
4829;806;"3";3
2750;705;"1";2
2853;991;"4";2
9884;363;"2";2
9614;971;"5";3
8199;5;"2";3
5846;624;"5";3
8064;317;"6";2
470;172;"6";3
1338;882;"3";2
4118;441;"4";2
5029;230;"2";2
7654;519;"1";3
6356;27;"6";3
3442;964;"6";3
5930;911;"1";2
2735;381;"5";3
2657;382;"3";3
2057;413;"2";2
7079;692;"6";2
2658;314;"1";2
3527;596;"5";3
2658;877;"4";3
1293;596;"4";2
3678;292;"3";2
7203;557;"5";2
4577;419;"1";2
2318;250;"5";3
4394;88;"2";2
3811;890;"1";2
8180;561;"4";2
4195;610;"6";3
3733;327;"6";2
198;752;"5";2
1636;420;"6";2
9347;460;"2";3
1587;969;"4";3
7968;361;"4";3
4866;627;"6";3
9450;800;"6";2
4703;681;"6";2
4779;700;"1";3
4852;651;"6";3
1881;126;"4";2
7806;587;"1";3
9391;65;"2";3
4556;998;"6";2
4774;820;"5";3
6419;97;"4";2
8220;765;"2";2
5772;571;"3";3
2462;47;"1";2
8324;325;"6";2
1997;870;"1";2
8131;909;"4";3
8258;107;"4";2
2384;514;"6";2
4207;881;"2";2
197;997;"6";3
608;239;"1";2
5085;678;"1";3
6195;907;"4";3
8840;807;"5";3
2220;469;"4";3
5591;476;"1";2
3653;35;"2";2
943;521;"6";2
6317;879;"1";2
2530;96;"1";2
4602;849;"1";2
2178;914;"6";3
1052;976;"4";2
464;253;"5";3
3262;989;"2";3
2881;656;"2";3
7223;980;"6";2
2662;975;"5";3
2245;823;"2";3
3199;914;"4";3
2205;534;"3";2
9901;140;"2";3
3839;956;"2";2
3953;581;"2";2
5112;531;"2";2
4767;808;"4";2
7962;902;"5";3
8753;233;"2";3
516;715;"3";3
1640;630;"4";3
9840;484;"6";3
5846;208;"2";3
4653;87;"6";2
3359;267;"1";2
9406;35;"5";2
8864;993;"1";2
4043;357;"2";2
8654;641;"2";3
5985;449;"5";2
1667;116;"2";2
4146;669;"4";2
9720;32;"5";3
2021;843;"5";3
8666;372;"6";2
8832;732;"4";2
4309;815;"5";2
7185;236;"1";3
6505;444;"3";3
444;735;"4";3
3158;958;"2";2
8141;697;"6";3
7591;244;"2";2
427;815;"1";2
697;153;"6";2
3338;354;"4";2
1776;841;"3";3
5658;22;"5";2
6214;633;"4";2
6597;720;"6";2
9561;546;"5";3
5796;281;"5";2
9803;798;"1";3
6748;409;"4";2
3269;232;"5";3
4836;653;"4";2
6825;759;"2";2
7149;992;"6";2
1699;403;"6";3
8971;142;"6";2
5752;552;"1";3
6436;55;"6";2
5033;792;"4";2
123;563;"1";2
8371;41;"6";3
3228;123;"5";2
5051;876;"2";3
931;13;"6";2
2373;406;"5";3
6820;963;"3";2
62;309;"1";3
4916;764;"3";2
2644;419;"2";2
1247;664;"3";2
8411;332;"5";3
5030;665;"3";3
8082;554;"1";2
1038;785;"6";3
6963;535;"5";2
5824;948;"4";3
8703;785;"3";2
925;575;"2";2
7900;765;"3";2
2476;657;"5";2
4531;309;"4";2
3967;262;"3";3
4369;631;"6";3
2053;408;"3";2
7895;214;"2";3
2837;549;"6";3
4379;516;"3";2
5740;722;"3";2
3767;78;"1";2
5185;984;"4";2
6457;9;"4";2
6577;97;"2";2
1443;946;"4";2
734;3;"1";3
6763;211;"1";3
4864;274;"4";3
1047;82;"6";3
2176;308;"4";3
8394;454;"5";2
817;243;"6";2
8566;509;"5";3
7217;134;"4";3
2847;311;"2";2
962;584;"6";2
9770;413;"5";3
8422;983;"4";3
9706;450;"6";2
3670;548;"2";2
8774;99;"2";3
8119;373;"6";2
3752;214;"4";2
721;320;"1";2
467;351;"1";2
8426;778;"4";3
669;350;"1";2
6450;788;"4";2
7393;760;"5";3
1115;478;"4";2
2198;218;"2";3
256;518;"6";2
7065;583;"2";3
1168;576;"2";3
3769;280;"1";2
8681;411;"6";2
8249;41;"6";2
5052;928;"6";3
3555;855;"2";2
374;24;"3";2
8388;43;"4";3
94;840;"3";2
2438;294;"1";2
3741;722;"3";2
328;97;"4";2
6815;242;"1";3
137;733;"6";2
7599;248;"4";3
7948;226;"1";2
950;231;"3";3
8106;29;"6";3
6224;899;"3";2
3297;128;"6";3
5590;675;"6";2
5027;853;"2";2
2249;118;"5";2
9124;576;"1";2
9049;516;"6";2
7817;137;"4";3
7410;726;"6";2
8359;418;"6";3
78;421;"1";3
1650;826;"6";3
7992;107;"3";2
2518;997;"6";3
942;777;"2";3
7681;602;"4";2
4082;929;"4";2
6653;137;"3";3
4379;357;"4";2
1246;892;"1";3
7953;605;"2";2
9064;994;"4";2
2866;936;"6";3
9960;168;"4";2
916;440;"6";2
3512;772;"1";2
8901;487;"3";2
6367;742;"6";3
4417;465;"5";3
6256;812;"6";2
8948;140;"4";3
2471;518;"4";3
7363;542;"1";2
9335;680;"3";3
9750;886;"1";2
1547;463;"6";2
2663;922;"6";3
1545;498;"6";2
4386;857;"1";2
9843;539;"1";3
4521;433;"3";3
9524;198;"1";3
1669;251;"2";3
9420;915;"1";3
8963;442;"6";2
1491;681;"1";3
3492;33;"3";3
7137;491;"4";2
2276;771;"2";2
5247;866;"5";3
1757;440;"1";3
6810;896;"1";2
6428;248;"5";2
1895;197;"1";3
3510;115;"3";2
5521;372;"2";3
8022;695;"2";2
2673;934;"3";3
7638;478;"5";3
5970;402;"1";2
1563;953;"1";2
5320;197;"6";2
653;53;"5";3
7182;469;"5";3
5223;358;"1";3
3412;596;"5";2
1238;66;"1";2
2573;961;"3";3
2069;90;"3";2
3588;757;"4";2
948;406;"2";3
9969;161;"4";2
7630;470;"1";2
9619;245;"6";3
7868;465;"6";2
1556;104;"1";2
1864;630;"5";3
854;284;"3";2
5969;296;"5";3
8069;395;"4";2
8363;951;"4";3
3667;540;"2";3
6650;238;"5";3
1499;196;"5";3
8304;487;"2";2
4579;966;"5";2
4165;648;"6";2
9401;769;"5";3
668;466;"1";2
5424;809;"6";2
3821;165;"5";2
4454;298;"4";2
668;970;"4";3
7014;914;"4";2
2653;383;"1";2
7741;116;"6";3
9121;229;"5";2
7633;936;"6";2
5816;412;"1";3
6774;21;"4";3
5636;554;"4";3
3241;823;"3";3
4582;89;"6";3
2880;610;"2";3
2565;80;"2";2
1452;108;"6";2
5475;949;"4";2
1631;326;"5";2
7689;90;"4";3
7618;864;"1";3
9528;477;"2";2
6072;427;"5";3
1126;277;"1";2
5891;795;"5";3
8253;4;"3";2
5284;830;"5";3
602;945;"5";2
6471;632;"2";2
3214;408;"5";2
4301;12;"5";2
4000;549;"3";3
2341;783;"5";2
2793;697;"5";2
4614;443;"4";3
912;396;"6";3
236;125;"3";3
3737;452;"4";2
5384;379;"5";2
1089;650;"6";2
4751;299;"1";2
1853;103;"4";2
1361;96;"6";2
8407;63;"3";3
2888;139;"1";3
4146;682;"3";3
977;113;"2";2
8827;353;"2";2
9137;133;"4";3
709;110;"1";3
5650;430;"2";2
4662;185;"5";3
3217;33;"3";2
8731;537;"4";3
7157;368;"4";3
8447;662;"5";2
5659;686;"5";2
6862;54;"4";3
3127;312;"4";2
4361;575;"3";3
3363;782;"3";3
4362;324;"4";3
8903;237;"2";2
5246;244;"5";3
5928;194;"6";3
2184;792;"1";2
9613;527;"5";2
8298;977;"6";3
4522;979;"6";3
7613;888;"2";3
1042;742;"5";2
2024;433;"6";3
921;558;"6";2
8382;828;"6";3
5212;612;"6";2
4019;100;"3";2
9236;743;"2";3
1491;520;"2";2
4332;476;"2";2
789;300;"5";2
9602;593;"3";2
9270;507;"1";3
6034;991;"3";3
6432;263;"1";3
2677;836;"3";3
5803;1000;"5";2
3126;691;"5";2
688;377;"4";3
7716;789;"3";3
4781;81;"1";2
9004;997;"2";2
923;211;"1";3
6949;97;"3";3
6889;777;"6";3
9169;785;"2";2
545;838;"3";2
3911;650;"4";2
2403;7;"4";2
8745;54;"4";3
8834;51;"6";3
2790;737;"3";2
4968;267;"5";3
1441;973;"6";3
5876;960;"1";2
3839;16;"2";2
4537;946;"2";3
2218;60;"6";3
3528;907;"1";2
3069;317;"2";2
9337;296;"5";3
9290;389;"6";2
3990;225;"5";2
6511;535;"2";2
2241;689;"2";3
9167;359;"2";3
329;196;"6";2
4077;597;"4";2
5224;448;"1";3
4266;531;"3";3
5469;724;"6";2
511;863;"6";3
1659;547;"1";2
1198;689;"1";3
9347;274;"3";3
8196;475;"4";3
4157;402;"5";2
8736;579;"3";3
4235;368;"1";2
2561;329;"2";2
4473;694;"6";3
8008;253;"1";2
367;725;"4";3
5077;166;"5";3
2427;14;"3";3
2833;912;"3";3
3839;145;"2";2
1504;764;"2";3
7313;600;"2";3
8561;384;"4";2
2504;163;"5";2
5218;822;"6";2
5557;796;"3";3
5624;664;"2";2
3057;750;"4";2
9027;544;"4";2
5296;105;"5";2
9455;325;"5";2
2728;373;"6";2
6365;691;"3";3
8775;111;"2";3
6267;629;"6";2
4225;822;"2";2
3003;74;"2";3
4146;809;"2";3
8900;827;"6";2
1813;461;"1";3
1636;394;"6";3
575;229;"5";2
8543;646;"3";2
7989;586;"6";3
4733;583;"6";3
3750;43;"5";2
4054;833;"4";3
526;339;"2";3
639;303;"2";2
4058;264;"3";2
2850;495;"3";3
1598;526;"5";3
7402;80;"5";2
7433;230;"3";3
3990;939;"3";3
4045;719;"6";3
5111;992;"5";3
3559;286;"2";2
3735;479;"3";2
908;364;"1";3
9633;829;"1";2
9375;321;"2";2
2467;248;"4";3
8602;471;"3";2
6987;892;"6";2
8831;251;"3";2
9175;164;"4";3
973;707;"5";2
3015;51;"1";2
2040;112;"3";2
2113;869;"1";3
2387;322;"3";2
5121;113;"1";2
9581;539;"5";3
7819;777;"2";2
9279;72;"6";2
7457;369;"1";2
9047;343;"5";3
8710;856;"2";3
8529;572;"1";3
1112;585;"4";3
1987;282;"3";3
7447;49;"5";2
327;163;"4";2
7049;110;"6";2
261;621;"4";2
6148;945;"1";3
1029;454;"2";2
290;730;"4";2
4444;783;"3";2
8629;342;"2";2
6785;86;"1";2
5567;784;"6";2
1103;699;"4";3
6889;4;"2";3
1488;378;"5";2
3662;574;"2";3
8595;140;"6";3
1588;550;"6";3
1539;877;"3";3
7925;525;"3";3
2359;584;"2";3
7121;630;"6";2
1486;653;"1";2
2675;850;"1";3
3553;740;"4";2
8585;638;"1";2
776;957;"2";3
2333;678;"4";3
2543;888;"5";3
1955;20;"4";3
1391;408;"6";3
2180;439;"1";3
8997;774;"4";3
9361;267;"1";3
1513;254;"5";3
3273;570;"6";3
6983;804;"6";3
5496;209;"3";2
8962;916;"6";2
4095;158;"6";3
3789;191;"2";3
7441;339;"2";3
2463;844;"1";2
2692;839;"4";2
8132;565;"3";2
3689;581;"3";3
5313;318;"6";2
92;111;"6";3
8408;61;"4";2
5261;499;"2";2
2261;111;"6";3
7785;636;"1";3
7309;650;"3";3
1689;825;"2";3
494;816;"1";2
2770;212;"6";3
3015;520;"6";3
6410;65;"5";2
5996;612;"4";3
8185;477;"2";3
2618;54;"6";2
2380;619;"6";3
2373;813;"3";2
9039;955;"5";2
7912;600;"1";2
7874;747;"1";2
9980;601;"6";3
2063;459;"2";3
1738;99;"4";2
9964;942;"3";2
8276;360;"4";2
5482;976;"4";3
9837;473;"2";3
861;501;"6";3
4916;701;"1";2
7269;856;"6";2
6008;271;"3";2
2529;837;"3";3
988;242;"4";3
8973;7;"6";2
4267;353;"1";3
5682;877;"1";2
402;191;"1";3
471;428;"6";3
1906;21;"4";2
2270;379;"1";3
3924;823;"1";3
5066;416;"3";3
6789;385;"3";3
2589;662;"1";3
5857;62;"5";2
3147;661;"2";3
4293;973;"6";2
9039;272;"1";3
7;6;"6";3
6291;283;"1";2
293;3;"2";3
8000;355;"5";2
7064;928;"5";2
9943;43;"6";2
8139;701;"1";3
7354;693;"1";3
6465;885;"4";2
512;48;"3";2
4879;312;"5";2
8076;519;"3";3
1948;832;"3";2
3177;321;"5";3
7880;640;"4";2
8644;133;"3";2
6127;87;"1";3
6960;98;"1";3
1732;86;"4";3
3892;63;"5";3
8095;145;"1";2
7899;234;"6";3
336;851;"5";3
3090;86;"5";3
836;486;"2";2
3898;101;"4";3
4539;568;"6";3
663;319;"5";3
9290;212;"5";2
7526;226;"4";3
9557;681;"1";2
8131;696;"1";2
8562;638;"6";3
1162;684;"6";3
3345;956;"1";3
962;590;"4";3
9487;264;"3";2
349;1000;"3";3
6905;820;"1";3
666;844;"1";3
6842;942;"5";2
2181;371;"3";2
1514;989;"4";3
5041;622;"4";3
9269;631;"6";3
4490;479;"4";2
8859;524;"6";2
2933;532;"1";2
455;528;"6";3
2357;956;"6";2
2350;962;"3";3
4020;500;"2";2
1808;479;"5";3
9541;145;"5";2
3806;680;"4";2
5914;139;"6";3
5065;149;"1";2
8118;327;"2";2
3877;628;"4";2
3461;760;"3";2
6265;977;"6";3
8849;140;"4";2
249;430;"5";2
4207;392;"6";3
7066;57;"2";3
4597;206;"6";2
1216;506;"4";2
2484;457;"2";2
7173;642;"5";3
566;42;"6";2
7346;174;"4";2
8297;511;"1";3
7794;33;"5";2
8313;922;"2";3
1651;865;"2";3
8983;623;"4";2
7426;774;"6";2
5630;158;"3";3
2172;44;"2";3
296;807;"1";2
9078;584;"4";2
7498;896;"5";2
79;894;"1";2
3972;949;"4";2
7770;612;"1";2
5350;609;"1";3
9715;677;"2";3
9308;474;"3";3
2558;568;"6";2
5006;570;"5";3
9643;369;"6";3
8068;749;"6";3
5885;285;"3";2
2559;748;"2";2
6524;652;"6";3
3998;3;"1";3
1104;872;"5";3
1348;453;"5";2
5106;562;"5";3
4986;939;"1";3
5660;378;"3";2
8742;319;"6";3
5019;946;"4";2
2726;38;"2";2
1074;275;"3";2
3250;144;"5";3
6272;373;"1";3
9736;1;"4";2
2276;719;"3";2
8921;349;"1";2
4977;968;"5";2
1076;561;"3";2
8465;223;"6";3
8582;113;"5";3
7903;992;"5";3
5668;128;"5";3
6820;39;"3";2
7795;893;"6";3
5254;479;"1";2
1820;931;"4";2
5303;633;"1";3
5256;573;"6";2
4669;828;"5";2
8718;186;"4";2
7556;59;"1";2
439;645;"1";2
7556;589;"1";3
8408;774;"5";3
755;416;"1";3
2698;283;"2";3
7935;865;"6";3
5225;762;"1";3
6724;51;"6";2
6048;934;"3";2
7265;680;"5";2
6496;193;"1";2
8880;118;"2";3
6847;655;"6";3
5531;747;"1";3
1196;545;"6";2
3880;628;"1";2
1550;696;"6";2
8229;280;"5";2
206;23;"3";3
1768;48;"6";3
1485;357;"1";3
7465;632;"5";3
8673;847;"1";2
2471;692;"1";3
1524;634;"6";2
1891;54;"1";2
3199;371;"2";2
6228;656;"1";3
4311;808;"1";3
9117;104;"2";2
842;88;"5";2
3479;770;"5";3
8165;942;"2";2
1598;321;"5";3
8101;285;"6";3
4135;240;"6";2
6056;680;"4";3
2999;996;"6";3
368;122;"5";3
8693;54;"3";2
300;912;"6";2
7014;713;"6";2
9870;427;"6";2
8918;194;"3";2
6719;33;"2";3
3182;868;"6";2
7135;342;"6";2
6623;288;"5";2
6514;56;"3";2
4804;330;"6";3
7927;731;"1";3
9471;203;"1";3
5708;702;"6";2
9521;860;"5";3
5604;249;"5";2
8727;242;"4";3
4195;746;"1";2
4407;201;"3";2
3753;377;"5";3
1876;145;"1";3
9823;229;"3";3
5734;416;"6";3
908;336;"5";3
5083;16;"4";3
2819;77;"1";2
7723;313;"3";3
4893;608;"6";3
2227;520;"4";2
6875;470;"1";3
4349;260;"1";3
3974;580;"2";2
5995;369;"3";3
3621;884;"2";3
4724;587;"2";2
1429;466;"1";2
1609;55;"6";2
9373;885;"5";2
1407;188;"4";2
6764;795;"2";3
9678;367;"4";3
2599;434;"4";2
8975;241;"5";3
8501;221;"5";3
156;239;"5";3
5200;236;"3";3
8881;460;"1";2
2492;493;"3";2
893;745;"1";3
2783;759;"3";2
4478;521;"2";2
4427;625;"3";2
8979;84;"4";3
27;138;"2";2
2940;307;"5";2
8398;474;"6";3
2555;432;"5";2
5750;195;"1";3
5456;951;"6";3
6021;700;"4";3
446;579;"1";3
4214;581;"5";2
5823;241;"3";2
413;331;"4";3
3611;578;"3";2
183;847;"6";3
2392;229;"4";2
4994;87;"1";2
5486;32;"6";2
2466;702;"4";2
5396;196;"4";3
5269;824;"4";2
2083;153;"3";3
1843;147;"5";3
5977;162;"1";3
8361;569;"3";2
6623;529;"6";2
3475;65;"3";2
5266;401;"5";2
7709;128;"2";3
6317;662;"3";3
9179;408;"4";2
9731;32;"4";3
7229;161;"3";2
6969;119;"2";2
6724;474;"2";3
6195;330;"6";3
7992;641;"2";3
1250;455;"4";2
7168;100;"6";2
2385;904;"6";2
4597;112;"1";2
1008;911;"2";3
3986;236;"4";2
8165;209;"3";2
691;584;"3";3
8605;290;"2";3
5198;407;"6";2
5064;328;"1";2
5259;24;"1";2
6600;461;"2";3
3346;992;"1";2
1679;245;"5";3
9919;686;"5";2
4414;973;"2";2
703;769;"1";3
5059;236;"2";2
8025;259;"1";2
8467;815;"3";3
6292;685;"2";2
8401;454;"4";2
561;433;"5";2
5736;975;"6";2
7535;235;"5";3
8431;93;"4";2
7712;328;"5";3
7332;413;"5";2
8720;235;"6";3
8508;56;"2";3
8254;720;"2";3
6716;435;"4";3
1441;412;"2";3
9163;554;"2";3
6800;543;"3";3
1877;823;"5";3
3435;287;"5";3
2117;536;"3";3
7976;945;"2";3
6862;324;"2";3
142;885;"2";2
9612;624;"2";3
3476;844;"4";2
5636;161;"5";3
3715;361;"1";2
4525;913;"2";3
5486;959;"4";3
5345;650;"3";2
5787;34;"1";2
1246;692;"1";2
963;623;"2";2
2771;379;"6";3
7823;239;"4";2
5381;89;"6";2
540;560;"1";3
2205;176;"3";3
8546;697;"1";3
5776;792;"1";3
5189;933;"5";3
684;916;"4";3
1486;986;"3";3
3340;578;"6";3
4667;26;"3";2
184;882;"3";3
6504;897;"3";2
6247;755;"4";3
6464;658;"1";3
7551;140;"4";3
5871;806;"6";3
7588;916;"2";2
2960;853;"5";2
5396;627;"5";3
2343;526;"1";2
4334;109;"5";3
5579;32;"5";3
9542;310;"3";2
421;679;"5";3
